Computing reachable states... 
Iteration 0... 1 sym states passed, 2 waiting 0.00300001s
Iteration 3587... 3298 sym states passed, 91 waiting 0.0130001s
Iteration 3588... 3299 sym states passed, 90 waiting 0.00600001s
Iteration 3589... 3300 sym states passed, 90 waiting 0.00600001s
Iteration 3590... 3301 sym states passed, 90 waiting 0.00600001s
Iteration 3591... 3302 sym states passed, 91 waiting 0.0130001s
Iteration 3592... 3303 sym states passed, 92 waiting 0.0130001s
Iteration 3593... 3304 sym states passed, 91 waiting 0.00700001s
Iteration 3594... 3305 sym states passed, 91 waiting 0.00600001s
Iteration 3595... 3306 sym states passed, 91 waiting 0.00600001s
Iteration 3596... 3307 sym states passed, 92 waiting 0.0130001s
Iteration 3597... 3308 sym states passed, 93 waiting 0.0130001s
Iteration 3598... 3309 sym states passed, 92 waiting 0.00700001s
Iteration 3599... 3310 sym states passed, 92 waiting 0.00600001s
Iteration 3600... 3311 sym states passed, 92 waiting 0.00600001s
Iteration 3601... 3312 sym states passed, 93 waiting 0.0130001s
Iteration 3602... 3313 sym states passed, 94 waiting 0.0130001s
Iteration 3603... 3314 sym states passed, 93 waiting 0.00700001s
Iteration 3604... 3315 sym states passed, 93 waiting 0.00600001s
Iteration 3605... 3316 sym states passed, 93 waiting 0.00600001s
Iteration 3606... 3317 sym states passed, 94 waiting 0.0140001s
Iteration 3607... 3318 sym states passed, 95 waiting 0.0130001s
Iteration 3608... 3319 sym states passed, 94 waiting 0.00700001s
Iteration 3609... 3320 sym states passed, 94 waiting 0.00600001s
Iteration 3610... 3321 sym states passed, 94 waiting 0.00600001s
Iteration 3611... 3322 sym states passed, 95 waiting 0.0140001s
Iteration 3612... 3323 sym states passed, 96 waiting 0.0140001s
Iteration 3613... 3324 sym states passed, 95 waiting 0.00700001s
Iteration 3614... 3325 sym states passed, 95 waiting 0.00600001s
Iteration 3615... 3326 sym states passed, 95 waiting 0.00600001s
Iteration 3616... 3327 sym states passed, 96 waiting 0.0140001s
Iteration 3617... 3328 sym states passed, 97 waiting 0.0140001s
Iteration 3618... 3329 sym states passed, 96 waiting 0.00700001s
Iteration 3619... 3330 sym states passed, 96 waiting 0.00600001s
Iteration 3620... 3331 sym states passed, 96 waiting 0.00600001s
Iteration 3621... 3332 sym states passed, 97 waiting 0.0140001s
Iteration 3622... 3333 sym states passed, 98 waiting 0.0140001s
Iteration 3623... 3334 sym states passed, 97 waiting 0.00700001s
Iteration 3624... 3335 sym states passed, 97 waiting 0.00600001s
Iteration 3625... 3336 sym states passed, 97 waiting 0.00600001s
Iteration 3626... 3337 sym states passed, 98 waiting 0.0150001s
Iteration 3627... 3338 sym states passed, 99 waiting 0.0150001s
Iteration 3628... 3339 sym states passed, 98 waiting 0.00700001s
Iteration 3629... 3340 sym states passed, 98 waiting 0.00600001s
Iteration 3630... 3341 sym states passed, 98 waiting 0.00600001s
Iteration 3631... 3342 sym states passed, 99 waiting 0.0150001s
Iteration 3632... 3343 sym states passed, 100 waiting 0.0150001s
Iteration 3633... 3344 sym states passed, 99 waiting 0.00700001s
Iteration 3634... 3345 sym states passed, 99 waiting 0.00600001s
Iteration 3635... 3346 sym states passed, 99 waiting 0.00600001s
Iteration 3636... 3347 sym states passed, 100 waiting 0.0150001s
Iteration 3637... 3348 sym states passed, 101 waiting 0.0150001s
Iteration 3638... 3349 sym states passed, 100 waiting 0.00800001s
Iteration 3639... 3350 sym states passed, 100 waiting 0.00600001s
Iteration 3640... 3351 sym states passed, 100 waiting 0.00600001s
Iteration 3641... 3352 sym states passed, 101 waiting 0.0150001s
Iteration 3642... 3353 sym states passed, 102 waiting 0.0150001s
Iteration 3643... 3354 sym states passed, 101 waiting 0.00800001s
Iteration 3644... 3355 sym states passed, 101 waiting 0.00600001s
Iteration 3645... 3356 sym states passed, 101 waiting 0.00600001s
Iteration 3646... 3357 sym states passed, 102 waiting 0.0150001s
Iteration 3647... 3358 sym states passed, 103 waiting 0.0160001s
Iteration 3648... 3359 sym states passed, 102 waiting 0.00800001s
Iteration 3649... 3360 sym states passed, 102 waiting 0.00700001s
Iteration 3650... 3361 sym states passed, 102 waiting 0.00600001s
Iteration 3651... 3362 sym states passed, 103 waiting 0.0160001s
Iteration 3652... 3363 sym states passed, 104 waiting 0.0160001s
Iteration 3653... 3364 sym states passed, 103 waiting 0.00800001s
Iteration 3654... 3365 sym states passed, 103 waiting 0.00700001s
Iteration 3655... 3366 sym states passed, 103 waiting 0.00700001s
Iteration 3656... 3367 sym states passed, 104 waiting 0.0160001s
Iteration 3657... 3368 sym states passed, 105 waiting 0.0160001s
Iteration 3658... 3369 sym states passed, 104 waiting 0.00800001s
Iteration 3659... 3370 sym states passed, 104 waiting 0.00700001s
Iteration 3660... 3371 sym states passed, 104 waiting 0.00700001s
Iteration 3661... 3372 sym states passed, 105 waiting 0.0160001s
Iteration 3662... 3373 sym states passed, 106 waiting 0.0160001s
Iteration 3663... 3374 sym states passed, 105 waiting 0.00800001s
Iteration 3664... 3375 sym states passed, 105 waiting 0.00700001s
Iteration 3665... 3376 sym states passed, 105 waiting 0.00700001s
Iteration 3666... 3377 sym states passed, 106 waiting 0.0160001s
Iteration 3667... 3378 sym states passed, 107 waiting 0.0160001s
Iteration 3668... 3379 sym states passed, 106 waiting 0.00900001s
Iteration 3669... 3380 sym states passed, 106 waiting 0.00700001s
Iteration 3670... 3381 sym states passed, 106 waiting 0.00700001s
Iteration 3671... 3382 sym states passed, 107 waiting 0.0160001s
Iteration 3672... 3383 sym states passed, 108 waiting 0.0170001s
Iteration 3673... 3384 sym states passed, 107 waiting 0.00800001s
Iteration 3674... 3385 sym states passed, 107 waiting 0.00700001s
Iteration 3675... 3386 sym states passed, 107 waiting 0.00700001s
Iteration 3676... 3387 sym states passed, 108 waiting 0.0170001s
Iteration 3677... 3388 sym states passed, 109 waiting 0.0170001s
Iteration 3678... 3389 sym states passed, 108 waiting 0.00900001s
Iteration 3679... 3390 sym states passed, 107 waiting 0.00500001s
Iteration 3680... 3391 sym states passed, 106 waiting 0.00500001s
Iteration 3681... 3392 sym states passed, 106 waiting 0.00500001s
Iteration 3682... 3393 sym states passed, 107 waiting 0.0140001s
Iteration 3683... 3394 sym states passed, 107 waiting 0.00600001s
Iteration 3684... 3395 sym states passed, 108 waiting 0.0150001s
Iteration 3685... 3396 sym states passed, 107 waiting 0.00500001s
Iteration 3686... 3397 sym states passed, 106 waiting 0.00500001s
Iteration 3687... 3398 sym states passed, 106 waiting 0.00500001s
Iteration 3688... 3399 sym states passed, 107 waiting 0.0150001s
Iteration 3689... 3400 sym states passed, 107 waiting 0.00600001s
Iteration 3690... 3401 sym states passed, 108 waiting 0.0150001s
Iteration 3691... 3402 sym states passed, 107 waiting 0.00500001s
Iteration 3692... 3403 sym states passed, 106 waiting 0.00500001s
Iteration 3693... 3404 sym states passed, 106 waiting 0.00600001s
Iteration 3694... 3405 sym states passed, 107 waiting 0.0150001s
Iteration 3695... 3406 sym states passed, 107 waiting 0.00600001s
Iteration 3696... 3407 sym states passed, 108 waiting 0.0150001s
Iteration 3697... 3408 sym states passed, 107 waiting 0.00500001s
Iteration 3698... 3409 sym states passed, 106 waiting 0.00500001s
Iteration 3699... 3410 sym states passed, 106 waiting 0.00600001s
Iteration 3700... 3411 sym states passed, 107 waiting 0.0150001s
Iteration 3701... 3412 sym states passed, 107 waiting 0.00600001s
Iteration 3702... 3413 sym states passed, 108 waiting 0.0150001s
Iteration 3703... 3414 sym states passed, 107 waiting 0.00500001s
Iteration 3704... 3415 sym states passed, 106 waiting 0.00500001s
Iteration 3705... 3416 sym states passed, 106 waiting 0.00600001s
Iteration 3706... 3417 sym states passed, 107 waiting 0.0160001s
Iteration 3707... 3418 sym states passed, 107 waiting 0.00700001s
Iteration 3708... 3419 sym states passed, 108 waiting 0.0160001s
Iteration 3709... 3420 sym states passed, 107 waiting 0.00500001s
Iteration 3710... 3421 sym states passed, 106 waiting 0.00500001s
Iteration 3711... 3422 sym states passed, 106 waiting 0.00600001s
Iteration 3712... 3423 sym states passed, 107 waiting 0.0160001s
Iteration 3713... 3424 sym states passed, 107 waiting 0.00700001s
Iteration 3714... 3425 sym states passed, 108 waiting 0.0160001s
Iteration 3715... 3426 sym states passed, 107 waiting 0.00500001s
Iteration 3716... 3427 sym states passed, 106 waiting 0.00500001s
Iteration 3717... 3428 sym states passed, 106 waiting 0.00700001s
Iteration 3718... 3429 sym states passed, 107 waiting 0.0160001s
Iteration 3719... 3430 sym states passed, 107 waiting 0.00700001s
Iteration 3720... 3431 sym states passed, 108 waiting 0.0160001s
Iteration 3721... 3432 sym states passed, 107 waiting 0.00500001s
Iteration 3722... 3433 sym states passed, 106 waiting 0.00500001s
Iteration 3723... 3434 sym states passed, 106 waiting 0.00700001s
Iteration 3724... 3435 sym states passed, 107 waiting 0.0160001s
Iteration 3725... 3436 sym states passed, 107 waiting 0.00700001s
Iteration 3726... 3437 sym states passed, 108 waiting 0.0170001s
Iteration 3727... 3438 sym states passed, 107 waiting 0.00500001s
Iteration 3728... 3439 sym states passed, 106 waiting 0.00500001s
Iteration 3729... 3440 sym states passed, 106 waiting 0.00700001s
Iteration 3730... 3441 sym states passed, 107 waiting 0.0170001s
Iteration 3731... 3442 sym states passed, 107 waiting 0.00800001s
Iteration 3732... 3443 sym states passed, 108 waiting 0.0170001s
Iteration 3733... 3444 sym states passed, 107 waiting 0.00500001s
Iteration 3734... 3445 sym states passed, 106 waiting 0.00500001s
Iteration 3735... 3446 sym states passed, 106 waiting 0.00800001s
Iteration 3736... 3447 sym states passed, 107 waiting 0.0170001s
Iteration 3737... 3448 sym states passed, 107 waiting 0.00800001s
Iteration 3738... 3449 sym states passed, 108 waiting 0.0170001s
Iteration 3739... 3450 sym states passed, 107 waiting 0.00500001s
Iteration 3740... 3451 sym states passed, 106 waiting 0.00500001s
Iteration 3741... 3452 sym states passed, 106 waiting 0.00800001s
Iteration 3742... 3453 sym states passed, 107 waiting 0.0170001s
Iteration 3743... 3454 sym states passed, 107 waiting 0.00800001s
Iteration 3744... 3455 sym states passed, 108 waiting 0.0180001s
Iteration 3745... 3456 sym states passed, 107 waiting 0.00500001s
Iteration 3746... 3457 sym states passed, 106 waiting 0.00500001s
Iteration 3747... 3458 sym states passed, 106 waiting 0.00800001s
Iteration 3748... 3459 sym states passed, 107 waiting 0.0170001s
Iteration 3749... 3460 sym states passed, 107 waiting 0.00900001s
Iteration 3750... 3461 sym states passed, 108 waiting 0.0180001s
Iteration 3751... 3462 sym states passed, 107 waiting 0.00500001s
Iteration 3752... 3463 sym states passed, 106 waiting 0.00500001s
Iteration 3753... 3464 sym states passed, 106 waiting 0.00800001s
Iteration 3754... 3465 sym states passed, 107 waiting 0.0180001s
Iteration 3755... 3466 sym states passed, 107 waiting 0.00900001s
Iteration 3756... 3467 sym states passed, 108 waiting 0.0180001s
Iteration 3757... 3468 sym states passed, 107 waiting 0.00500001s
Iteration 3758... 3469 sym states passed, 106 waiting 0.00500001s
Iteration 3759... 3470 sym states passed, 106 waiting 0.00900001s
Iteration 3760... 3471 sym states passed, 107 waiting 0.0180001s
Iteration 3761... 3472 sym states passed, 107 waiting 0.00900001s
Iteration 3762... 3473 sym states passed, 108 waiting 0.0180001s
Iteration 3763... 3474 sym states passed, 107 waiting 0.00500001s
Iteration 3764... 3475 sym states passed, 106 waiting 0.00500001s
Iteration 3765... 3476 sym states passed, 106 waiting 0.00900001s
Iteration 3766... 3477 sym states passed, 107 waiting 0.0180001s
Iteration 3767... 3478 sym states passed, 107 waiting 0.00900001s
Iteration 3768... 3479 sym states passed, 108 waiting 0.0190001s
Iteration 3769... 3480 sym states passed, 107 waiting 0.00500001s
Iteration 3770... 3481 sym states passed, 106 waiting 0.00500001s
Iteration 3771... 3482 sym states passed, 106 waiting 0.00900001s
Iteration 3772... 3483 sym states passed, 107 waiting 0.0190001s
Iteration 3773... 3484 sym states passed, 107 waiting 0.0100001s
Iteration 3774... 3485 sym states passed, 108 waiting 0.0190001s
Iteration 3775... 3486 sym states passed, 107 waiting 0.00600001s
Iteration 3776... 3487 sym states passed, 106 waiting 0.00500001s
Iteration 3777... 3488 sym states passed, 106 waiting 0.00900001s
Iteration 3778... 3489 sym states passed, 107 waiting 0.0190001s
Iteration 3779... 3490 sym states passed, 107 waiting 0.00900001s
Iteration 3780... 3491 sym states passed, 108 waiting 0.0190001s
Iteration 3781... 3492 sym states passed, 107 waiting 0.00600001s
Iteration 3782... 3493 sym states passed, 106 waiting 0.00500001s
Iteration 3783... 3494 sym states passed, 106 waiting 0.0100001s
Iteration 3784... 3495 sym states passed, 107 waiting 0.0190001s
Iteration 3785... 3496 sym states passed, 107 waiting 0.0100001s
Iteration 3786... 3497 sym states passed, 108 waiting 0.0190001s
Iteration 3787... 3498 sym states passed, 109 waiting 0.00800001s
Iteration 3788... 3499 sym states passed, 108 waiting 0.0130001s
Iteration 3789... 3499 sym states passed, 107 waiting 0.0210001s
Iteration 3790... 3500 sym states passed, 108 waiting 0.00800001s
Iteration 3791... 3501 sym states passed, 107 waiting 0.0130001s
Iteration 3792... 3501 sym states passed, 106 waiting 0.0210001s
Iteration 3793... 3502 sym states passed, 107 waiting 0.00900001s
Iteration 3794... 3503 sym states passed, 106 waiting 0.0140001s
Iteration 3795... 3503 sym states passed, 105 waiting 0.0220001s
Iteration 3796... 3504 sym states passed, 106 waiting 0.00900001s
Iteration 3797... 3505 sym states passed, 105 waiting 0.0140001s
Iteration 3798... 3505 sym states passed, 104 waiting 0.0220001s
Iteration 3799... 3506 sym states passed, 105 waiting 0.00800001s
Iteration 3800... 3507 sym states passed, 104 waiting 0.0140001s
Iteration 3801... 3507 sym states passed, 103 waiting 0.0220001s
Iteration 3802... 3508 sym states passed, 104 waiting 0.00800001s
Iteration 3803... 3509 sym states passed, 103 waiting 0.0140001s
Iteration 3804... 3509 sym states passed, 102 waiting 0.0220001s
Iteration 3805... 3510 sym states passed, 103 waiting 0.0100001s
Iteration 3806... 3511 sym states passed, 102 waiting 0.0140001s
Iteration 3807... 3511 sym states passed, 101 waiting 0.0220001s
Iteration 3808... 3512 sym states passed, 102 waiting 0.0100001s
Iteration 3809... 3513 sym states passed, 101 waiting 0.0140001s
Iteration 3810... 3513 sym states passed, 100 waiting 0.0220001s
Iteration 3811... 3514 sym states passed, 101 waiting 0.00800001s
Iteration 3812... 3515 sym states passed, 100 waiting 0.0140001s
Iteration 3813... 3515 sym states passed, 99 waiting 0.0230001s
Iteration 3814... 3516 sym states passed, 100 waiting 0.00800001s
Iteration 3815... 3517 sym states passed, 99 waiting 0.0140001s
Iteration 3816... 3517 sym states passed, 98 waiting 0.0220001s
Iteration 3817... 3518 sym states passed, 99 waiting 0.0100001s
Iteration 3818... 3519 sym states passed, 98 waiting 0.0150001s
Iteration 3819... 3519 sym states passed, 97 waiting 0.0230001s
Iteration 3820... 3520 sym states passed, 98 waiting 0.0100001s
Iteration 3821... 3521 sym states passed, 97 waiting 0.0150001s
Iteration 3822... 3521 sym states passed, 96 waiting 0.0230001s
Iteration 3823... 3522 sym states passed, 97 waiting 0.00900001s
Iteration 3824... 3523 sym states passed, 96 waiting 0.0150001s
Iteration 3825... 3523 sym states passed, 95 waiting 0.0240001s
Iteration 3826... 3524 sym states passed, 96 waiting 0.00900001s
Iteration 3827... 3525 sym states passed, 95 waiting 0.0150001s
Iteration 3828... 3525 sym states passed, 94 waiting 0.0230001s
Iteration 3829... 3526 sym states passed, 95 waiting 0.0100001s
Iteration 3830... 3527 sym states passed, 94 waiting 0.0150001s
Iteration 3831... 3527 sym states passed, 93 waiting 0.0240001s
Iteration 3832... 3528 sym states passed, 94 waiting 0.0110001s
Iteration 3833... 3529 sym states passed, 93 waiting 0.0150001s
Iteration 3834... 3529 sym states passed, 92 waiting 0.0240001s
Iteration 3835... 3530 sym states passed, 93 waiting 0.00900001s
Iteration 3836... 3531 sym states passed, 92 waiting 0.0150001s
Iteration 3837... 3531 sym states passed, 91 waiting 0.0240001s
Iteration 3838... 3532 sym states passed, 92 waiting 0.00900001s
Iteration 3839... 3533 sym states passed, 91 waiting 0.0150001s
Iteration 3840... 3533 sym states passed, 90 waiting 0.0240001s
